"LineId","Date","Time","Level","Process","Component","Content","EventId","EventTemplate"
"105","2015-10-18","18:01:53,885","INFO","AsyncDispatcher event handler","org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl","attempt_1445144423722_0020_r_000000_0 TaskAttempt Transitioned from NEW to UNASSIGNED","E48","attempt <:NUM:> <:NUM:> <:*:> <:NUM:> <:NUM:> TaskAttempt Transitioned from NEW to UNASSIGNED"
"106","2015-10-18","18:01:53,885","INFO","Thread-50","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","mapResourceRequest:<memory:1024, vCores:1>","E49","mapResourceRequest: <memory: <:NUM:>, vCores: <:NUM:>>"
"107","2015-10-18","18:01:53,900","INFO","eventHandlingThread","org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler","Event Writer setup for JobId: job_1445144423722_0020, File: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job_1445144423722_0020_1.jhist","E50","Event Writer setup for JobId: job <:NUM:> <:NUM:>, File: hdfs: //msra-sa-<:NUM:>: <:NUM:>/tmp/hadoop-yarn/staging/msrabi/.staging/job <:NUM:> <:NUM:>/job <:NUM:> <:NUM:> <:NUM:>.jhist"
"108","2015-10-18","18:01:53,900","INFO","Thread-50","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","reduceResourceRequest:<memory:1024, vCores:1>","E51","reduceResourceRequest: <memory: <:NUM:>, vCores: <:NUM:>>"
"109","2015-10-18","18:01:54,791","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Before Scheduling: PendingReds:1 ScheduledMaps:10 ScheduledReds:0 AssignedMaps:0 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:0 ContRel:0 HostLocal:0 RackLocal:0","E52","Before Scheduling: PendingReds: <:NUM:> ScheduledMaps: <:NUM:> ScheduledReds: <:NUM:> AssignedMaps: <:NUM:> AssignedReds: <:NUM:> CompletedMaps: <:NUM:> CompletedReds: <:NUM:> ContAlloc: <:NUM:> ContRel: <:NUM:> HostLocal: <:NUM:> RackLocal: <:NUM:>"
"110","2015-10-18","18:01:54,838","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor","getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:10240, vCores:-17> knownNMs=4","E53","getResources( ) for application <:NUM:> <:NUM:>: ask= <:NUM:> release= <:NUM:> newContainers= <:NUM:> finishedContainers= <:NUM:> resourcelimit= <memory: <:NUM:>, vCores: <:NUM:>> knownNMs= <:NUM:>"
"111","2015-10-18","18:01:54,853","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Recalculating schedule, headroom=<memory:10240, vCores:-17>","E54","Recalculating schedule, headroom= <memory: <:NUM:>, vCores: <:NUM:>>"
"112","2015-10-18","18:01:54,853","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Reduce slow start threshold not met. completedMapsForReduceSlowstart 1","E55","Reduce slow start threshold not met. completedMapsForReduceSlowstart <:NUM:>"
"113","2015-10-18","18:01:55,854","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Recalculating schedule, headroom=<memory:10240, vCores:-17>","E54","Recalculating schedule, headroom= <memory: <:NUM:>, vCores: <:NUM:>>"
"114","2015-10-18","18:01:55,854","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Reduce slow start threshold not met. completedMapsForReduceSlowstart 1","E55","Reduce slow start threshold not met. completedMapsForReduceSlowstart <:NUM:>"
"115","2015-10-18","18:01:56,916","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Got allocated containers 1","E56","Got allocated containers <:NUM:>"
"116","2015-10-18","18:01:56,916","INFO","RMCommunicator Allocator","org.apache.hadoop.yarn.util.RackResolver","Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack","E46","Resolved <:*:> to /default-rack"
"117","2015-10-18","18:01:56,916","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Assigned container container_1445144423722_0020_01_000002 to attempt_1445144423722_0020_m_000000_0","E57","Assigned container container <:NUM:> <:NUM:> <:NUM:> <:NUM:> to attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:>"
"118","2015-10-18","18:01:56,916","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Recalculating schedule, headroom=<memory:8192, vCores:-19>","E54","Recalculating schedule, headroom= <memory: <:NUM:>, vCores: <:NUM:>>"
"119","2015-10-18","18:01:56,916","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Reduce slow start threshold not met. completedMapsForReduceSlowstart 1","E55","Reduce slow start threshold not met. completedMapsForReduceSlowstart <:NUM:>"
"120","2015-10-18","18:01:56,916","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","After Scheduling: PendingReds:1 ScheduledMaps:9 ScheduledReds:0 AssignedMaps:1 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:1 ContRel:0 HostLocal:0 RackLocal:1","E58","After Scheduling: PendingReds: <:NUM:> ScheduledMaps: <:NUM:> ScheduledReds: <:NUM:> AssignedMaps: <:NUM:> AssignedReds: <:NUM:> CompletedMaps: <:NUM:> CompletedReds: <:NUM:> ContAlloc: <:NUM:> ContRel: <:NUM:> HostLocal: <:NUM:> RackLocal: <:NUM:>"
"121","2015-10-18","18:01:57,072","INFO","AsyncDispatcher event handler","org.apache.hadoop.yarn.util.RackResolver","Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack","E46","Resolved <:*:> to /default-rack"
"122","2015-10-18","18:01:57,104","INFO","AsyncDispatcher event handler","org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl","The job-jar file on the remote FS is hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.jar","E59","The job-jar file on the remote FS is hdfs: //msra-sa-<:NUM:>: <:NUM:>/tmp/hadoop-yarn/staging/msrabi/.staging/job <:NUM:> <:NUM:>/job.jar"
"123","2015-10-18","18:01:57,119","INFO","AsyncDispatcher event handler","org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl","The job-conf file on the remote FS is /tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.xml","E60","The job-conf file on the remote FS is /tmp/hadoop-yarn/staging/msrabi/.staging/job <:NUM:> <:NUM:>/job.xml"
"124","2015-10-18","18:01:57,119","INFO","AsyncDispatcher event handler","org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl","Adding #0 tokens and #1 secret keys for NM use for launching container","E61","Adding #<:NUM:> tokens and #<:NUM:> secret keys for NM use for launching container"
"125","2015-10-18","18:01:57,119","INFO","AsyncDispatcher event handler","org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl","Size of containertokens_dob is 1","E62","Size of containertokens dob is <:NUM:>"
"126","2015-10-18","18:01:57,119","INFO","AsyncDispatcher event handler","org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl","Putting shuffle token in serviceData","E63","Putting shuffle token in serviceData"
"127","2015-10-18","18:01:57,260","INFO","AsyncDispatcher event handler","org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl","attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED","E48","attempt <:NUM:> <:NUM:> <:*:> <:NUM:> <:NUM:> TaskAttempt Transitioned from <:*:> to <:*:>"
"128","2015-10-18","18:01:57,291","INFO","ContainerLauncher #0","org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl","Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000002 taskAttempt attempt_1445144423722_0020_m_000000_0","E64","Processing the event EventType: CONTAINER REMOTE LAUNCH for container container <:NUM:> <:NUM:> <:NUM:> <:NUM:> taskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:>"
"129","2015-10-18","18:01:57,291","INFO","ContainerLauncher #0","org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl","Launching attempt_1445144423722_0020_m_000000_0","E65","Launching attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:>"
"130","2015-10-18","18:01:57,291","INFO","ContainerLauncher #0","org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy","Opening proxy : 04DN8IQ.fareast.corp.microsoft.com:54883","E66","Opening proxy : 04DN8IQ.fareast.corp.microsoft.com: <:NUM:>"
"131","2015-10-18","18:01:57,447","INFO","ContainerLauncher #0","org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl","Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000000_0 : 13562","E67","Shuffle port returned by ContainerManager for attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> : <:NUM:>"
"132","2015-10-18","18:01:57,447","INFO","AsyncDispatcher event handler","org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl","TaskAttempt: [attempt_1445144423722_0020_m_000000_0] using containerId: [container_1445144423722_0020_01_000002 on NM: [04DN8IQ.fareast.corp.microsoft.com:54883]","E68","TaskAttempt: [attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:>] using containerId: [container <:NUM:> <:NUM:> <:NUM:> <:NUM:> on NM: [04DN8IQ.fareast.corp.microsoft.com: <:NUM:>]"
"133","2015-10-18","18:01:57,447","INFO","AsyncDispatcher event handler","org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl","attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from ASSIGNED to RUNNING","E48","attempt <:NUM:> <:NUM:> <:*:> <:NUM:> <:NUM:> TaskAttempt Transitioned from <:*:> to <:*:>"
"134","2015-10-18","18:01:57,447","INFO","AsyncDispatcher event handler","org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator","ATTEMPT_START task_1445144423722_0020_m_000000","E69","ATTEMPT START task <:NUM:> <:NUM:> m <:NUM:>"
"135","2015-10-18","18:01:57,447","INFO","AsyncDispatcher event handler","org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl","task_1445144423722_0020_m_000000 Task Transitioned from SCHEDULED to RUNNING","E47","task <:NUM:> <:NUM:> <:*:> <:NUM:> Task Transitioned from <:*:> to <:*:>"
"136","2015-10-18","18:01:57,916","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor","getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:7168, vCores:-20> knownNMs=4","E53","getResources( ) for application <:NUM:> <:NUM:>: ask= <:NUM:> release= <:NUM:> newContainers= <:NUM:> finishedContainers= <:NUM:> resourcelimit= <memory: <:NUM:>, vCores: <:NUM:>> knownNMs= <:NUM:>"
"137","2015-10-18","18:01:57,916","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Recalculating schedule, headroom=<memory:7168, vCores:-20>","E54","Recalculating schedule, headroom= <memory: <:NUM:>, vCores: <:NUM:>>"
"138","2015-10-18","18:01:57,916","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Reduce slow start threshold not met. completedMapsForReduceSlowstart 1","E55","Reduce slow start threshold not met. completedMapsForReduceSlowstart <:NUM:>"
"139","2015-10-18","18:01:58,916","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Got allocated containers 1","E56","Got allocated containers <:NUM:>"
"140","2015-10-18","18:01:58,916","INFO","RMCommunicator Allocator","org.apache.hadoop.yarn.util.RackResolver","Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack","E46","Resolved <:*:> to /default-rack"
"141","2015-10-18","18:01:58,916","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Assigned container container_1445144423722_0020_01_000003 to attempt_1445144423722_0020_m_000001_0","E57","Assigned container container <:NUM:> <:NUM:> <:NUM:> <:NUM:> to attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:>"
"142","2015-10-18","18:01:58,916","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Recalculating schedule, headroom=<memory:5120, vCores:-22>","E54","Recalculating schedule, headroom= <memory: <:NUM:>, vCores: <:NUM:>>"
"143","2015-10-18","18:01:58,916","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Reduce slow start threshold not met. completedMapsForReduceSlowstart 1","E55","Reduce slow start threshold not met. completedMapsForReduceSlowstart <:NUM:>"
"144","2015-10-18","18:01:58,916","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","After Scheduling: PendingReds:1 ScheduledMaps:8 ScheduledReds:0 AssignedMaps:2 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:2 ContRel:0 HostLocal:0 RackLocal:2","E58","After Scheduling: PendingReds: <:NUM:> ScheduledMaps: <:NUM:> ScheduledReds: <:NUM:> AssignedMaps: <:NUM:> AssignedReds: <:NUM:> CompletedMaps: <:NUM:> CompletedReds: <:NUM:> ContAlloc: <:NUM:> ContRel: <:NUM:> HostLocal: <:NUM:> RackLocal: <:NUM:>"
"145","2015-10-18","18:01:58,916","INFO","AsyncDispatcher event handler","org.apache.hadoop.yarn.util.RackResolver","Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack","E46","Resolved <:*:> to /default-rack"
"146","2015-10-18","18:01:58,916","INFO","AsyncDispatcher event handler","org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl","attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED","E48","attempt <:NUM:> <:NUM:> <:*:> <:NUM:> <:NUM:> TaskAttempt Transitioned from <:*:> to <:*:>"
"147","2015-10-18","18:01:58,916","INFO","ContainerLauncher #1","org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl","Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000003 taskAttempt attempt_1445144423722_0020_m_000001_0","E64","Processing the event EventType: CONTAINER REMOTE LAUNCH for container container <:NUM:> <:NUM:> <:NUM:> <:NUM:> taskAttempt attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:>"
"148","2015-10-18","18:01:58,916","INFO","ContainerLauncher #1","org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl","Launching attempt_1445144423722_0020_m_000001_0","E65","Launching attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:>"
"149","2015-10-18","18:01:58,916","INFO","ContainerLauncher #1","org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy","Opening proxy : MININT-FNANLI5.fareast.corp.microsoft.com:52368","E66","Opening proxy : <:*:> <:NUM:>"
"150","2015-10-18","18:01:58,963","INFO","ContainerLauncher #1","org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl","Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000001_0 : 13562","E67","Shuffle port returned by ContainerManager for attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:> : <:NUM:>"
"151","2015-10-18","18:01:58,963","INFO","AsyncDispatcher event handler","org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl","TaskAttempt: [attempt_1445144423722_0020_m_000001_0] using containerId: [container_1445144423722_0020_01_000003 on NM: [MININT-FNANLI5.fareast.corp.microsoft.com:52368]","E68","TaskAttempt: [attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:>] using containerId: [container <:NUM:> <:NUM:> <:NUM:> <:NUM:> on NM: <:*:> <:NUM:>]"
"152","2015-10-18","18:01:58,963","INFO","AsyncDispatcher event handler","org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl","attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from ASSIGNED to RUNNING","E48","attempt <:NUM:> <:NUM:> <:*:> <:NUM:> <:NUM:> TaskAttempt Transitioned from <:*:> to <:*:>"
"153","2015-10-18","18:01:58,963","INFO","AsyncDispatcher event handler","org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator","ATTEMPT_START task_1445144423722_0020_m_000001","E69","ATTEMPT START task <:NUM:> <:NUM:> m <:NUM:>"
"154","2015-10-18","18:01:58,963","INFO","AsyncDispatcher event handler","org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl","task_1445144423722_0020_m_000001 Task Transitioned from SCHEDULED to RUNNING","E47","task <:NUM:> <:NUM:> <:*:> <:NUM:> Task Transitioned from <:*:> to <:*:>"
"155","2015-10-18","18:01:59,948","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor","getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:4096, vCores:-23> knownNMs=4","E53","getResources( ) for application <:NUM:> <:NUM:>: ask= <:NUM:> release= <:NUM:> newContainers= <:NUM:> finishedContainers= <:NUM:> resourcelimit= <memory: <:NUM:>, vCores: <:NUM:>> knownNMs= <:NUM:>"
"156","2015-10-18","18:01:59,948","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Recalculating schedule, headroom=<memory:4096, vCores:-23>","E54","Recalculating schedule, headroom= <memory: <:NUM:>, vCores: <:NUM:>>"
"157","2015-10-18","18:01:59,948","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Reduce slow start threshold not met. completedMapsForReduceSlowstart 1","E55","Reduce slow start threshold not met. completedMapsForReduceSlowstart <:NUM:>"
"158","2015-10-18","18:02:00,963","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Got allocated containers 1","E56","Got allocated containers <:NUM:>"
"159","2015-10-18","18:02:00,963","INFO","RMCommunicator Allocator","org.apache.hadoop.yarn.util.RackResolver","Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack","E46","Resolved <:*:> to /default-rack"
"160","2015-10-18","18:02:00,963","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Assigned container container_1445144423722_0020_01_000004 to attempt_1445144423722_0020_m_000002_0","E57","Assigned container container <:NUM:> <:NUM:> <:NUM:> <:NUM:> to attempt <:NUM:> <:NUM:> m <:NUM:> <:NUM:>"
"161","2015-10-18","18:02:00,963","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Recalculating schedule, headroom=<memory:3072, vCores:-24>","E54","Recalculating schedule, headroom= <memory: <:NUM:>, vCores: <:NUM:>>"
"162","2015-10-18","18:02:00,963","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","Reduce slow start threshold not met. completedMapsForReduceSlowstart 1","E55","Reduce slow start threshold not met. completedMapsForReduceSlowstart <:NUM:>"
"163","2015-10-18","18:02:00,963","INFO","RMCommunicator Allocator","org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator","After Scheduling: PendingReds:1 ScheduledMaps:7 ScheduledReds:0 AssignedMaps:3 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:3 ContRel:0 HostLocal:0 RackLocal:3","E58","After Scheduling: PendingReds: <:NUM:> ScheduledMaps: <:NUM:> ScheduledReds: <:NUM:> AssignedMaps: <:NUM:> AssignedReds: <:NUM:> CompletedMaps: <:NUM:> CompletedReds: <:NUM:> ContAlloc: <:NUM:> ContRel: <:NUM:> HostLocal: <:NUM:> RackLocal: <:NUM:>"
