"LineId","Date","Time","Level","Component","Content","EventId","EventTemplate"
"141","17/06/09","20:10:52","INFO","storage.BlockManager","Found block rdd_2_1 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"142","17/06/09","20:10:52","INFO","python.PythonRunner","Times: total = 39, boot = -147, init = 186, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"143","17/06/09","20:10:52","INFO","python.PythonRunner","Times: total = 39, boot = -147, init = 186, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"144","17/06/09","20:10:52","INFO","python.PythonRunner","Times: total = 41, boot = -139, init = 179, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"145","17/06/09","20:10:52","INFO","python.PythonRunner","Times: total = 38, boot = -156, init = 194, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"146","17/06/09","20:10:52","INFO","python.PythonRunner","Times: total = 39, boot = -159, init = 198, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"147","17/06/09","20:10:52","INFO","executor.Executor","Finished task 4.0 in stage 2.0 (TID 119). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"148","17/06/09","20:10:52","INFO","executor.Executor","Finished task 2.0 in stage 2.0 (TID 112). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"149","17/06/09","20:10:52","INFO","executor.Executor","Finished task 3.0 in stage 2.0 (TID 118). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"150","17/06/09","20:10:52","INFO","executor.Executor","Finished task 1.0 in stage 2.0 (TID 101). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"151","17/06/09","20:10:52","INFO","executor.Executor","Finished task 0.0 in stage 2.0 (TID 87). 2087 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"152","17/06/09","20:10:53","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 122","E16","Got assigned task <:NUM:>"
"153","17/06/09","20:10:53","INFO","executor.Executor","Running task 0.0 in stage 3.0 (TID 122)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"154","17/06/09","20:10:53","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 136","E16","Got assigned task <:NUM:>"
"155","17/06/09","20:10:53","INFO","executor.Executor","Running task 1.0 in stage 3.0 (TID 136)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"156","17/06/09","20:10:53","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 150","E16","Got assigned task <:NUM:>"
"157","17/06/09","20:10:53","INFO","executor.Executor","Running task 2.0 in stage 3.0 (TID 150)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"158","17/06/09","20:10:53","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 158","E16","Got assigned task <:NUM:>"
"159","17/06/09","20:10:53","INFO","executor.Executor","Running task 3.0 in stage 3.0 (TID 158)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"160","17/06/09","20:10:53","INFO","broadcast.TorrentBroadcast","Started reading broadcast variable 12","E18","Started reading broadcast variable <:NUM:>"
"161","17/06/09","20:10:53","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 159","E16","Got assigned task <:NUM:>"
"162","17/06/09","20:10:53","INFO","executor.Executor","Running task 4.0 in stage 3.0 (TID 159)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"163","17/06/09","20:10:53","INFO","storage.MemoryStore","Block broadcast_12_piece0 stored as bytes in memory (estimated size 5.6 KB, free 359.4 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"164","17/06/09","20:10:53","INFO","broadcast.TorrentBroadcast","Reading broadcast variable 12 took 30 ms","E20","Reading broadcast variable <:NUM:> took <:NUM:> ms"
"165","17/06/09","20:10:53","INFO","storage.MemoryStore","Block broadcast_12 stored as values in memory (estimated size 9.8 KB, free 369.3 KB)","E21","Block broadcast <:NUM:> stored as values in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"166","17/06/09","20:10:53","INFO","spark.CacheManager","Partition rdd_6_4 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"167","17/06/09","20:10:53","INFO","spark.CacheManager","Partition rdd_6_3 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"168","17/06/09","20:10:53","INFO","spark.CacheManager","Partition rdd_6_0 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"169","17/06/09","20:10:53","INFO","spark.CacheManager","Partition rdd_6_1 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"170","17/06/09","20:10:53","INFO","spark.CacheManager","Partition rdd_6_2 not found, computing it","E22","Partition rdd <:NUM:> <:NUM:> not found, computing it"
"171","17/06/09","20:10:53","INFO","storage.BlockManager","Found block rdd_2_4 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"172","17/06/09","20:10:53","INFO","storage.BlockManager","Found block rdd_2_3 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"173","17/06/09","20:10:53","INFO","storage.BlockManager","Found block rdd_2_1 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"174","17/06/09","20:10:53","INFO","storage.BlockManager","Found block rdd_2_0 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"175","17/06/09","20:10:53","INFO","storage.BlockManager","Found block rdd_2_2 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"176","17/06/09","20:10:53","INFO","python.PythonRunner","Times: total = 38, boot = -170, init = 208, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"177","17/06/09","20:10:53","INFO","python.PythonRunner","Times: total = 41, boot = -171, init = 212, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"178","17/06/09","20:10:53","INFO","python.PythonRunner","Times: total = 41, boot = -160, init = 200, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"179","17/06/09","20:10:53","INFO","python.PythonRunner","Times: total = 38, boot = -172, init = 210, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"180","17/06/09","20:10:53","INFO","python.PythonRunner","Times: total = 40, boot = -173, init = 213, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"181","17/06/09","20:10:53","INFO","storage.MemoryStore","Block rdd_6_4 stored as bytes in memory (estimated size 287.0 B, free 369.5 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"182","17/06/09","20:10:53","INFO","storage.MemoryStore","Block rdd_6_3 stored as bytes in memory (estimated size 344.0 B, free 369.9 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"183","17/06/09","20:10:53","INFO","storage.MemoryStore","Block rdd_6_1 stored as bytes in memory (estimated size 330.0 B, free 370.2 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"184","17/06/09","20:10:53","INFO","storage.MemoryStore","Block rdd_6_2 stored as bytes in memory (estimated size 252.0 B, free 370.4 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"185","17/06/09","20:10:53","INFO","storage.MemoryStore","Block rdd_6_0 stored as bytes in memory (estimated size 265.0 B, free 370.7 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"186","17/06/09","20:10:53","INFO","python.PythonRunner","Times: total = 38, boot = 14, init = 24, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"187","17/06/09","20:10:53","INFO","python.PythonRunner","Times: total = 38, boot = 12, init = 26, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"188","17/06/09","20:10:53","INFO","python.PythonRunner","Times: total = 41, boot = 19, init = 22, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"189","17/06/09","20:10:53","INFO","executor.Executor","Finished task 4.0 in stage 3.0 (TID 159). 2667 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"190","17/06/09","20:10:53","INFO","python.PythonRunner","Times: total = 41, boot = 16, init = 25, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"191","17/06/09","20:10:53","INFO","executor.Executor","Finished task 3.0 in stage 3.0 (TID 158). 2667 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"192","17/06/09","20:10:53","INFO","python.PythonRunner","Times: total = 40, boot = 5, init = 35, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"193","17/06/09","20:10:53","INFO","executor.Executor","Finished task 1.0 in stage 3.0 (TID 136). 2667 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"194","17/06/09","20:10:53","INFO","executor.Executor","Finished task 2.0 in stage 3.0 (TID 150). 2667 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"195","17/06/09","20:10:53","INFO","executor.Executor","Finished task 0.0 in stage 3.0 (TID 122). 2667 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"196","17/06/09","20:10:53","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 171","E16","Got assigned task <:NUM:>"
"197","17/06/09","20:10:53","INFO","executor.Executor","Running task 0.0 in stage 4.0 (TID 171)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"198","17/06/09","20:10:53","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 185","E16","Got assigned task <:NUM:>"
"199","17/06/09","20:10:53","INFO","executor.Executor","Running task 1.0 in stage 4.0 (TID 185)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"200","17/06/09","20:10:53","INFO","broadcast.TorrentBroadcast","Started reading broadcast variable 13","E18","Started reading broadcast variable <:NUM:>"
"201","17/06/09","20:10:53","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 195","E16","Got assigned task <:NUM:>"
"202","17/06/09","20:10:53","INFO","executor.Executor","Running task 2.0 in stage 4.0 (TID 195)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"203","17/06/09","20:10:53","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 198","E16","Got assigned task <:NUM:>"
"204","17/06/09","20:10:53","INFO","executor.Executor","Running task 3.0 in stage 4.0 (TID 198)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"205","17/06/09","20:10:53","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 199","E16","Got assigned task <:NUM:>"
"206","17/06/09","20:10:53","INFO","executor.Executor","Running task 4.0 in stage 4.0 (TID 199)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"207","17/06/09","20:10:53","INFO","storage.MemoryStore","Block broadcast_13_piece0 stored as bytes in memory (estimated size 5.7 KB, free 376.4 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"208","17/06/09","20:10:53","INFO","broadcast.TorrentBroadcast","Reading broadcast variable 13 took 41 ms","E20","Reading broadcast variable <:NUM:> took <:NUM:> ms"
"209","17/06/09","20:10:53","INFO","storage.MemoryStore","Block broadcast_13 stored as values in memory (estimated size 10.1 KB, free 386.5 KB)","E21","Block broadcast <:NUM:> stored as values in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"210","17/06/09","20:10:53","INFO","storage.BlockManager","Found block rdd_6_0 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"211","17/06/09","20:10:53","INFO","storage.BlockManager","Found block rdd_6_4 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"212","17/06/09","20:10:53","INFO","storage.BlockManager","Found block rdd_6_3 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"213","17/06/09","20:10:53","INFO","storage.BlockManager","Found block rdd_6_2 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"214","17/06/09","20:10:53","INFO","storage.BlockManager","Found block rdd_6_1 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"215","17/06/09","20:10:53","INFO","python.PythonRunner","Times: total = 39, boot = -141, init = 180, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"216","17/06/09","20:10:53","INFO","python.PythonRunner","Times: total = 40, boot = -129, init = 169, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"217","17/06/09","20:10:53","INFO","python.PythonRunner","Times: total = 41, boot = -134, init = 175, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"218","17/06/09","20:10:53","INFO","python.PythonRunner","Times: total = 39, boot = -123, init = 162, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"219","17/06/09","20:10:53","INFO","python.PythonRunner","Times: total = 42, boot = -125, init = 166, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"220","17/06/09","20:10:53","INFO","executor.Executor","Finished task 0.0 in stage 4.0 (TID 171). 2099 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"221","17/06/09","20:10:53","INFO","executor.Executor","Finished task 1.0 in stage 4.0 (TID 185). 2099 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"222","17/06/09","20:10:53","INFO","executor.Executor","Finished task 2.0 in stage 4.0 (TID 195). 2138 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"223","17/06/09","20:10:53","INFO","executor.Executor","Finished task 3.0 in stage 4.0 (TID 198). 2099 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"224","17/06/09","20:10:53","INFO","executor.Executor","Finished task 4.0 in stage 4.0 (TID 199). 2138 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"225","17/06/09","20:10:53","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 206","E16","Got assigned task <:NUM:>"
"226","17/06/09","20:10:53","INFO","executor.Executor","Running task 0.0 in stage 5.0 (TID 206)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"227","17/06/09","20:10:53","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 220","E16","Got assigned task <:NUM:>"
"228","17/06/09","20:10:53","INFO","executor.Executor","Running task 1.0 in stage 5.0 (TID 220)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"229","17/06/09","20:10:53","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 231","E16","Got assigned task <:NUM:>"
"230","17/06/09","20:10:53","INFO","executor.Executor","Running task 2.0 in stage 5.0 (TID 231)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"231","17/06/09","20:10:53","INFO","broadcast.TorrentBroadcast","Started reading broadcast variable 14","E18","Started reading broadcast variable <:NUM:>"
"232","17/06/09","20:10:53","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 238","E16","Got assigned task <:NUM:>"
"233","17/06/09","20:10:53","INFO","executor.Executor","Running task 3.0 in stage 5.0 (TID 238)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"234","17/06/09","20:10:53","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 239","E16","Got assigned task <:NUM:>"
"235","17/06/09","20:10:53","INFO","executor.Executor","Running task 4.0 in stage 5.0 (TID 239)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"236","17/06/09","20:10:53","INFO","storage.MemoryStore","Block broadcast_14_piece0 stored as bytes in memory (estimated size 5.8 KB, free 392.3 KB)","E19","Block <:*:> <:NUM:> <:*:> stored as bytes in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
"237","17/06/09","20:10:53","INFO","broadcast.TorrentBroadcast","Reading broadcast variable 14 took 12 ms","E20","Reading broadcast variable <:NUM:> took <:NUM:> ms"
"238","17/06/09","20:10:53","INFO","storage.MemoryStore","Block broadcast_14 stored as values in memory (estimated size 9.6 KB, free 401.9 KB)","E21","Block broadcast <:NUM:> stored as values in memory (estimated size <:NUM:>.<:NUM:> <*>, free <:NUM:>.<:NUM:> <*>)"
