"LineId","Time","Component","Pid","Content","EventId","EventTemplate"
"155","20171223-22:15:41:153","Step_StandReportReceiver","30002312","REPORT : 7027 5017 150518 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"156","20171223-22:15:41:353","Step_LSC","30002312","onStandStepChanged 3600","E1","onStandStepChanged <:NUM:>"
"157","20171223-22:15:41:358","Step_LSC","30002312","onExtend:1514038542000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"158","20171223-22:15:41:658","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038440000##7027##548365##8661##14166##27185467","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"159","20171223-22:15:41:658","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038440000##7028##548365##8661##14261##27185977","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"160","20171223-22:15:41:667","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=127225","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"161","20171223-22:15:41:670","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"162","20171223-22:15:41:672","Step_StandReportReceiver","30002312","REPORT : 7028 5017 150539 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"163","20171223-22:15:41:848","Step_LSC","30002312","onStandStepChanged 3601","E1","onStandStepChanged <:NUM:>"
"164","20171223-22:15:41:856","Step_LSC","30002312","onExtend:1514038542000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"165","20171223-22:15:42:150","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038440000##7028##548365##8661##14261##27185977","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"166","20171223-22:15:42:151","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038440000##7029##548365##8661##14356##27186469","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"167","20171223-22:15:42:160","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=127246","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"168","20171223-22:15:42:164","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"169","20171223-22:15:42:165","Step_StandReportReceiver","30002312","REPORT : 7029 5018 150561 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"170","20171223-22:15:42:848","Step_LSC","30002312","onStandStepChanged 3602","E1","onStandStepChanged <:NUM:>"
"171","20171223-22:15:42:852","Step_LSC","30002312","onExtend:1514038543000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"172","20171223-22:15:43:149","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038440000##7029##548365##8661##14356##27186469","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"173","20171223-22:15:43:149","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038440000##7030##548365##8661##14451##27187468","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"174","20171223-22:15:43:160","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=127268","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"175","20171223-22:15:43:163","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"176","20171223-22:15:43:164","Step_StandReportReceiver","30002312","REPORT : 7030 5019 150582 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"177","20171223-22:15:43:348","Step_LSC","30002312","onStandStepChanged 3603","E1","onStandStepChanged <:NUM:>"
"178","20171223-22:15:43:354","Step_LSC","30002312","onExtend:1514038544000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"179","20171223-22:15:43:649","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038440000##7030##548365##8661##14451##27187468","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"180","20171223-22:15:43:650","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038440000##7031##548365##8661##14546##27187968","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"181","20171223-22:15:43:677","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=127289","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"182","20171223-22:15:43:679","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"183","20171223-22:15:43:679","Step_StandReportReceiver","30002312","REPORT : 7031 5020 150604 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"184","20171223-22:15:43:850","Step_LSC","30002312","onStandStepChanged 3604","E1","onStandStepChanged <:NUM:>"
"185","20171223-22:15:43:861","Step_LSC","30002312","onExtend:1514038544000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"186","20171223-22:15:44:152","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038440000##7031##548365##8661##14546##27187968","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"187","20171223-22:15:44:152","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038440000##7032##548365##8661##14641##27188471","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"188","20171223-22:15:44:163","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=127311","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"189","20171223-22:15:44:166","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"190","20171223-22:15:44:170","Step_StandReportReceiver","30002312","REPORT : 7032 5020 150625 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"191","20171223-22:15:44:849","Step_LSC","30002312","onStandStepChanged 3605","E1","onStandStepChanged <:NUM:>"
"192","20171223-22:15:44:863","Step_LSC","30002312","onExtend:1514038545000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"193","20171223-22:15:45:149","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038440000##7032##548365##8661##14641##27188471","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"194","20171223-22:15:45:150","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038440000##7033##548365##8661##14736##27189469","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"195","20171223-22:15:45:158","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=127332","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"196","20171223-22:15:45:161","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"197","20171223-22:15:45:164","Step_StandReportReceiver","30002312","REPORT : 7033 5021 150646 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"198","20171223-22:15:45:348","Step_LSC","30002312","onStandStepChanged 3606","E1","onStandStepChanged <:NUM:>"
"199","20171223-22:15:45:361","Step_LSC","30002312","onExtend:1514038546000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"200","20171223-22:15:45:649","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038440000##7033##548365##8661##14736##27189469","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"201","20171223-22:15:45:650","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038440000##7034##548365##8661##14831##27189969","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"202","20171223-22:15:45:656","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=127354","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"203","20171223-22:15:45:658","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"204","20171223-22:15:45:659","Step_StandReportReceiver","30002312","REPORT : 7034 5022 150668 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"205","20171223-22:15:45:848","Step_LSC","30002312","onStandStepChanged 3607","E1","onStandStepChanged <:NUM:>"
"206","20171223-22:15:45:851","Step_LSC","30002312","onExtend:1514038546000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"207","20171223-22:15:46:149","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038440000##7034##548365##8661##14831##27189969","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"208","20171223-22:15:46:150","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038440000##7035##548365##8661##14926##27190469","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"209","20171223-22:15:46:157","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=127375","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"210","20171223-22:15:46:160","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"211","20171223-22:15:46:164","Step_StandReportReceiver","30002312","REPORT : 7035 5022 150689 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"212","20171223-22:15:46:349","Step_LSC","30002312","onStandStepChanged 3608","E1","onStandStepChanged <:NUM:>"
"213","20171223-22:15:46:355","Step_LSC","30002312","onExtend:1514038547000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"214","20171223-22:15:46:650","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038440000##7035##548365##8661##14926##27190469","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"215","20171223-22:15:46:651","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038440000##7036##548365##8661##15021##27190970","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"216","20171223-22:15:46:674","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=127396","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"217","20171223-22:15:46:679","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"218","20171223-22:15:46:684","Step_StandReportReceiver","30002312","REPORT : 7036 5023 150711 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"219","20171223-22:15:47:349","Step_LSC","30002312","onStandStepChanged 3609","E1","onStandStepChanged <:NUM:>"
"220","20171223-22:15:47:370","Step_LSC","30002312","onExtend:1514038548000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"221","20171223-22:15:47:650","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038440000##7036##548365##8661##15021##27190970","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"222","20171223-22:15:47:650","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038440000##7037##548365##8661##15116##27191969","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"223","20171223-22:15:47:658","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=127418","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"224","20171223-22:15:47:661","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"225","20171223-22:15:47:661","Step_StandReportReceiver","30002312","REPORT : 7037 5024 150732 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"226","20171223-22:15:47:857","Step_LSC","30002312","onStandStepChanged 3610","E1","onStandStepChanged <:NUM:>"
"227","20171223-22:15:47:860","Step_LSC","30002312","onExtend:1514038548000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"228","20171223-22:15:48:158","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038440000##7037##548365##8661##15116##27191969","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"229","20171223-22:15:48:159","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038440000##7038##548365##8661##15211##27192478","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"230","20171223-22:15:48:167","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=127439","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"231","20171223-22:15:48:169","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"232","20171223-22:15:48:174","Step_StandReportReceiver","30002312","REPORT : 7038 5025 150753 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"233","20171223-22:15:48:350","Step_LSC","30002312","onStandStepChanged 3611","E1","onStandStepChanged <:NUM:>"
"234","20171223-22:15:48:368","Step_LSC","30002312","onExtend:1514038549000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"235","20171223-22:15:48:652","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038440000##7038##548365##8661##15211##27192478","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"236","20171223-22:15:48:653","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038440000##7039##548365##8661##15306##27192971","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"237","20171223-22:15:48:668","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=127461","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"238","20171223-22:15:48:676","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"239","20171223-22:15:48:679","Step_StandReportReceiver","30002312","REPORT : 7039 5025 150775 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"240","20171223-22:15:49:350","Step_LSC","30002312","onStandStepChanged 3612","E1","onStandStepChanged <:NUM:>"
"241","20171223-22:15:49:366","Step_LSC","30002312","onExtend:1514038550000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"242","20171223-22:15:49:652","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038440000##7039##548365##8661##15306##27192971","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"243","20171223-22:15:49:653","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038440000##7040##548365##8661##15401##27193971","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"244","20171223-22:15:49:668","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=127482","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"245","20171223-22:15:49:675","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"246","20171223-22:15:49:676","Step_StandReportReceiver","30002312","REPORT : 7040 5026 150796 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"247","20171223-22:15:49:858","Step_LSC","30002312","onStandStepChanged 3613","E1","onStandStepChanged <:NUM:>"
"248","20171223-22:15:49:864","Step_LSC","30002312","onExtend:1514038550000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"249","20171223-22:15:50:160","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038440000##7040##548365##8661##15401##27193971","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"250","20171223-22:15:50:161","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038440000##7041##548365##8661##15496##27194480","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"251","20171223-22:15:50:176","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=127504","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"252","20171223-22:15:50:181","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"253","20171223-22:15:50:182","Step_StandReportReceiver","30002312","REPORT : 7041 5027 150818 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"254","20171223-22:15:50:850","Step_LSC","30002312","onStandStepChanged 3614","E1","onStandStepChanged <:NUM:>"
"255","20171223-22:15:50:864","Step_LSC","30002312","onExtend:1514038551000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"256","20171223-22:15:51:151","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038440000##7041##548365##8661##15496##27194480","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"257","20171223-22:15:51:152","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038440000##7042##548365##8661##15591##27195470","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"258","20171223-22:15:51:169","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=127525","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"259","20171223-22:15:51:180","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"260","20171223-22:15:51:181","Step_StandReportReceiver","30002312","REPORT : 7042 5027 150839 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"261","20171223-22:15:51:859","Step_LSC","30002312","onStandStepChanged 3616","E1","onStandStepChanged <:NUM:>"
"262","20171223-22:15:51:868","Step_LSC","30002312","onExtend:1514038552000 2 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"263","20171223-22:15:52:160","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038440000##7042##548365##8661##15591##27195470","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"264","20171223-22:15:52:161","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038440000##7044##548365##8661##15686##27196480","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"265","20171223-22:15:52:175","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=127568","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"266","20171223-22:15:52:183","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"267","20171223-22:15:52:183","Step_StandReportReceiver","30002312","REPORT : 7044 5029 150882 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"268","20171223-22:15:52:349","Step_LSC","30002312","onStandStepChanged 3617","E1","onStandStepChanged <:NUM:>"
"269","20171223-22:15:52:363","Step_LSC","30002312","onExtend:1514038553000 1 0 4","E2","onExtend: <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"270","20171223-22:15:52:651","Step_SPUtils","30002312"," getTodayTotalDetailSteps = 1514038440000##7044##548365##8661##15686##27196480","E6","getTodayTotalDetailSteps = <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"271","20171223-22:15:52:652","Step_SPUtils","30002312","setTodayTotalDetailSteps=1514038440000##7045##548365##8661##15781##27196970","E7","setTodayTotalDetailSteps= <:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>##<:NUM:>"
"272","20171223-22:15:52:666","Step_ExtSDM","30002312","calculateCaloriesWithCache totalCalories=127589","E8","calculateCaloriesWithCache totalCalories= <:NUM:>"
"273","20171223-22:15:52:674","Step_ExtSDM","30002312","calculateAltitudeWithCache totalAltitude=240","E9","calculateAltitudeWithCache totalAltitude= <:NUM:>"
"274","20171223-22:15:52:674","Step_StandReportReceiver","30002312","REPORT : 7045 5030 150903 240","E10","REPORT : <:NUM:> <:NUM:> <:NUM:> <:NUM:>"
"275","20171223-22:15:53:349","Step_LSC","30002312","onStandStepChanged 3619","E1","onStandStepChanged <:NUM:>"
