"LineId","Time","Level","Content","EventId","EventTemplate"
"179","Sun Dec 04 06:12:31 2005","notice","jk2_init() Found child 32423 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"180","Sun Dec 04 06:12:31 2005","notice","jk2_init() Found child 32422 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"181","Sun Dec 04 06:12:31 2005","notice","jk2_init() Found child 32419 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"182","Sun Dec 04 06:12:31 2005","notice","jk2_init() Found child 32421 in scoreboard slot 11","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"183","Sun Dec 04 06:12:31 2005","notice","jk2_init() Found child 32420 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"184","Sun Dec 04 06:12:31 2005","notice","jk2_init() Found child 32424 in scoreboard slot 10","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"185","Sun Dec 04 06:12:37 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"186","Sun Dec 04 06:12:37 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"187","Sun Dec 04 06:12:37 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"188","Sun Dec 04 06:12:37 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"189","Sun Dec 04 06:12:37 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"190","Sun Dec 04 06:12:40 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"191","Sun Dec 04 06:12:40 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"192","Sun Dec 04 06:12:40 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"193","Sun Dec 04 06:12:40 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"194","Sun Dec 04 06:12:40 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"195","Sun Dec 04 06:12:59 2005","notice","jk2_init() Found child 32425 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"196","Sun Dec 04 06:13:01 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"197","Sun Dec 04 06:13:01 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"198","Sun Dec 04 06:16:10 2005","notice","jk2_init() Found child 32432 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"199","Sun Dec 04 06:16:10 2005","notice","jk2_init() Found child 32434 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"200","Sun Dec 04 06:16:10 2005","notice","jk2_init() Found child 32433 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"201","Sun Dec 04 06:16:21 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"202","Sun Dec 04 06:16:21 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"203","Sun Dec 04 06:16:23 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"204","Sun Dec 04 06:16:23 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"205","Sun Dec 04 06:16:21 2005","notice","jk2_init() Found child 32435 in scoreboard slot 10","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"206","Sun Dec 04 06:16:21 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"207","Sun Dec 04 06:16:23 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"208","Sun Dec 04 06:16:37 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"209","Sun Dec 04 06:16:39 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"210","Sun Dec 04 06:16:51 2005","notice","jk2_init() Found child 32436 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"211","Sun Dec 04 06:16:51 2005","notice","jk2_init() Found child 32437 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"212","Sun Dec 04 06:17:02 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"213","Sun Dec 04 06:17:02 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"214","Sun Dec 04 06:17:05 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"215","Sun Dec 04 06:17:06 2005","notice","jk2_init() Found child 32438 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"216","Sun Dec 04 06:17:18 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"217","Sun Dec 04 06:17:24 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"218","Sun Dec 04 06:17:23 2005","notice","jk2_init() Found child 32440 in scoreboard slot 10","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"219","Sun Dec 04 06:17:23 2005","notice","jk2_init() Found child 32439 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"220","Sun Dec 04 06:17:23 2005","notice","jk2_init() Found child 32441 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"221","Sun Dec 04 06:17:33 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"222","Sun Dec 04 06:17:33 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"223","Sun Dec 04 06:17:35 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"224","Sun Dec 04 06:17:35 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"225","Sun Dec 04 06:17:55 2005","notice","jk2_init() Found child 32442 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"226","Sun Dec 04 06:17:55 2005","notice","jk2_init() Found child 32443 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"227","Sun Dec 04 06:17:55 2005","notice","jk2_init() Found child 32444 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"228","Sun Dec 04 06:18:08 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"229","Sun Dec 04 06:18:08 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"230","Sun Dec 04 06:18:11 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"231","Sun Dec 04 06:18:11 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"232","Sun Dec 04 06:18:12 2005","notice","jk2_init() Found child 32445 in scoreboard slot 10","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"233","Sun Dec 04 06:18:23 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"234","Sun Dec 04 06:18:31 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"235","Sun Dec 04 06:18:41 2005","notice","jk2_init() Found child 32447 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"236","Sun Dec 04 06:18:39 2005","notice","jk2_init() Found child 32446 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"237","Sun Dec 04 06:18:40 2005","notice","jk2_init() Found child 32448 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"238","Sun Dec 04 06:18:53 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"239","Sun Dec 04 06:18:53 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"240","Sun Dec 04 06:18:55 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"241","Sun Dec 04 06:18:55 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"242","Sun Dec 04 06:19:05 2005","notice","jk2_init() Found child 32449 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"243","Sun Dec 04 06:19:15 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"244","Sun Dec 04 06:19:19 2005","notice","jk2_init() Found child 32450 in scoreboard slot 10","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"245","Sun Dec 04 06:19:18 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"246","Sun Dec 04 06:19:19 2005","notice","jk2_init() Found child 32452 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"247","Sun Dec 04 06:19:19 2005","notice","jk2_init() Found child 32451 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"248","Sun Dec 04 06:19:31 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"249","Sun Dec 04 06:19:31 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"250","Sun Dec 04 06:19:34 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"251","Sun Dec 04 06:19:34 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"252","Sun Dec 04 06:19:56 2005","notice","jk2_init() Found child 32454 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"253","Sun Dec 04 06:19:56 2005","notice","jk2_init() Found child 32453 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"254","Sun Dec 04 06:19:56 2005","notice","jk2_init() Found child 32455 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"255","Sun Dec 04 06:20:30 2005","notice","jk2_init() Found child 32467 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"256","Sun Dec 04 06:20:30 2005","notice","jk2_init() Found child 32464 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"257","Sun Dec 04 06:20:30 2005","notice","jk2_init() Found child 32465 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"258","Sun Dec 04 06:20:30 2005","notice","jk2_init() Found child 32466 in scoreboard slot 11","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"259","Sun Dec 04 06:20:30 2005","notice","jk2_init() Found child 32457 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"260","Sun Dec 04 06:20:44 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"261","Sun Dec 04 06:20:44 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"262","Sun Dec 04 06:20:44 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"263","Sun Dec 04 06:20:46 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"264","Sun Dec 04 06:20:46 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"265","Sun Dec 04 06:20:46 2005","error","mod_jk child workerEnv in error state 8","E2","mod jk child workerEnv in error state <:NUM:>"
"266","Sun Dec 04 06:22:18 2005","notice","jk2_init() Found child 32475 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"267","Sun Dec 04 06:22:48 2005","notice","jk2_init() Found child 32478 in scoreboard slot 11","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"268","Sun Dec 04 06:22:48 2005","notice","jk2_init() Found child 32477 in scoreboard slot 10","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"269","Sun Dec 04 06:22:48 2005","notice","jk2_init() Found child 32479 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"270","Sun Dec 04 06:22:48 2005","notice","jk2_init() Found child 32480 in scoreboard slot 8","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"271","Sun Dec 04 06:22:48 2005","notice","jk2_init() Found child 32476 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"272","Sun Dec 04 06:22:53 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"273","Sun Dec 04 06:22:53 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"274","Sun Dec 04 06:22:53 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"275","Sun Dec 04 06:22:53 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"276","Sun Dec 04 06:22:53 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"277","Sun Dec 04 06:22:55 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"278","Sun Dec 04 06:22:55 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"279","Sun Dec 04 06:22:55 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"280","Sun Dec 04 06:22:55 2005","error","mod_jk child workerEnv in error state 7","E2","mod jk child workerEnv in error state <:NUM:>"
"281","Sun Dec 04 06:22:55 2005","error","mod_jk child workerEnv in error state 8","E2","mod jk child workerEnv in error state <:NUM:>"
"282","Sun Dec 04 06:23:12 2005","notice","jk2_init() Found child 32483 in scoreboard slot 7","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"283","Sun Dec 04 06:23:15 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"284","Sun Dec 04 06:23:15 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"285","Sun Dec 04 06:30:41 2005","notice","jk2_init() Found child 32507 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"286","Sun Dec 04 06:30:43 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"287","Sun Dec 04 06:30:43 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"288","Sun Dec 04 06:36:07 2005","notice","jk2_init() Found child 32529 in scoreboard slot 6","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"289","Sun Dec 04 06:36:07 2005","notice","jk2_init() Found child 32528 in scoreboard slot 10","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
"290","Sun Dec 04 06:36:10 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"291","Sun Dec 04 06:36:10 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"292","Sun Dec 04 06:36:10 2005","notice","workerEnv.init() ok /etc/httpd/conf/workers2.properties","E1","workerEnv.init() ok /etc/httpd/conf/workers2.properties"
"293","Sun Dec 04 06:36:10 2005","error","mod_jk child workerEnv in error state 6","E2","mod jk child workerEnv in error state <:NUM:>"
"294","Sun Dec 04 06:40:54 2005","notice","jk2_init() Found child 32548 in scoreboard slot 9","E3","jk2 init() Found child <:NUM:> in scoreboard slot <:NUM:>"
